NIVEL,CIFRAS AL DIA:,31-ene-19,28-feb-19,31-mar-19,30-abr-19,31-may-19,30-jun-19,31-jul-19,31-ago-19,30-sep-19,31-oct-19,30-nov-19,31-dic-19,31-ene-20,29-feb-20,31-mar-20,30-abr-20,31-may-20,30-jun-20,31-jul-20,31-ago-20,30-sep-20,31-oct-20,30-nov-20,31-dic-20,31-ene-21,28-feb-21,31-mar-21,30-abr-21,31-may-21,30-jun-21,31-jul-21,31-ago-21,30-sep-21,31-oct-21,30-nov-21,31-dic-21,31-ene-22,28-feb-22,31-mar-22,30-abr-22,31-may-22,30-jun-22,31-jul-22,31-ago-22,30-sep-22,31-oct-22,30-nov-22,31-dic-22
3,INTERESES POR CERTIFICADOS EXCEDENTES O VOLUNTARIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INTERESES A CARGO EN FINANCIAMIENTO PARA ADQUISICIÓN DE ACTIVOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"RESULTADO EN VENTA DE PROPIEDADES, MOBILIARIO Y EQUIPO",0,0,41379.31,41379.31,71551.72,132075.92,132075.92,132075.92,132075.92,132075.92,132075.92,132075.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CANCELACIÓN DE OPERACIONES DE CAPTACIÓN SIN MOVIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CANCELACIÓN DE LA ESTIMACIÓN POR IRRECUPERABILIDAD O DIFÍCIL COBRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.45,709.54,1198.42,1198.42,1198.42,2566.89,0,540,13059,13362.88,14777.35,14777.35,16058.03,16058.03,37508.03,38908.03,38908.03,39549.64,36.24,595.47,629.65,3429.65,3429.65,3429.65,3429.65,9329.65,10102.13,22102.13,24102.13,24823.49
3,CANCELACIÓN DE OTRAS CUENTAS DE PASIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INTERESES A FAVOR PROVENIENTES DE PRÉSTAMOS A FUNCIONARIOS Y EMPLEADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INGRESOS POR ARRENDAMIENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,OTRAS PARTIDAS DE LOS INGRESOS (EGRESOS) DE LA OPERACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR POSICIÓN MONETARIA ORIGINADO POR PARTIDAS NO RELACIONADAS CON EL MARGEN FINANCIERO (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR VALORIZACIÓN DE PARTIDAS NO RELACIONADAS CON EL MARGEN FINANCIERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE OTROS INGRESOS (EGRESOS) DE LA OPERACIÓN (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,GASTOS DE ADMINISTRACIÓN Y PROMOCIÓN,1514810.98,3450547.34,6040063.06,8327172.3,10466024.11,12602783.8,14728347.77,17201853.32,19094697.52,21264642.9,23540272.66,26550920.59,2048211.25,4342886.09,6712873.38,8855061.65,10940926.8,13545249.85,16292040.4,18678305.91,20934560.94,23347698.27,25448612.7,29073222.11,2284051.19,4825984.76,7125241.85,9576333.68,11892268.74,14561873.96,17456518.16,19954543.34,22313973.74,24925259.81,27550725.78,31052121.72,2387222.18,5063768.81,8207431.87,11568797.78,14241101.46,17207332.63,20557642.84,23237808.07,26204049.33,29362541.05,32415360.92,36021818.9
3,BENEFICIOS DIRECTOS DE CORTO PLAZO,789058.24,1923963.24,3385334.1,4553599.95,5488617.74,6527491.17,7607954.59,9033797.82,9967772,11206718.25,12137259.7,13574594.06,1317605.35,2611689.47,3935901.39,5201504.9,6281981.74,7608175.72,9225217.72,10534446.5,11640793.31,12931618.43,13974927.46,15694258.5,1284493.24,2777883.27,4026447.68,5380213.57,6599910.44,8005178.64,9656496.15,11073557.34,12265700.24,13627103.38,14739056.91,16484315.79,1364057.69,2883585.14,4437409.25,6036978.7,7367102.58,8985642.35,10755595.01,12353033.03,13711734.2,15318211.24,16556210.74,18636722.03
3,COSTO NETO DEL PERIODO DERIVADO DE BENEFICIOS A LOS EMPLEADOS,0,0,0,0,0,0,0,0,0,0,0,236481.13,0,0,0,0,0,0,0,0,0,0,0,253950.73,0,0,0,0,0,0,0,0,0,0,16750.8,485952.14,0,27225.18,54450.36,81675.54,108900.72,136125.9,163351.08,190576.26,217801.44,245026.62,272251.8,0
4,     BENEFICIOS DIRECTOS A LARGO PLAZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     BENEFICIOS POST-EMPLEO,0,0,0,0,0,0,0,0,0,0,0,236481.13,0,0,0,0,0,0,0,0,0,0,0,253950.73,0,0,0,0,0,0,0,0,0,0,16750.8,485952.14,0,27225.18,54450.36,81675.54,108900.72,136125.9,163351.08,190576.26,217801.44,245026.62,272251.8,0
5,          Pensiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Prima de antigüedad,0,0,0,0,0,0,0,0,0,0,0,236481.13,0,0,0,0,0,0,0,0,0,0,0,253950.73,0,0,0,0,0,0,0,0,0,0,16750.8,485952.14,0,27225.18,54450.36,81675.54,108900.72,136125.9,163351.08,190576.26,217801.44,245026.62,272251.8,0
5,          Otros beneficios post-empleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     BENEFICIOS POR TERMINACIÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Beneficios por terminación por causas distintas a la reestructuración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Beneficios por terminación por causa de reestructuración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PARTICIPACIÓN DE LOS TRABAJADORES EN LAS UTILIDADES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PARTICIPACIÓN DE LOS TRABAJADORES EN LAS UTILIDADES CAUSADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PARTICIPACIÓN DE LOS TRABAJADORES EN LAS UTILIDADES DIFERIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     ESTIMACIÓN POR PTU DIFERIDA NO RECUPERABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,HONORARIOS,11368.74,41368.74,95368.74,95368.74,95368.74,95368.74,95368.74,95368.74,115368.74,134868.74,134868.74,154368.74,17110,40610,40610,64110,64110,64110,64110,64110,90110,104152.65,124692.65,193701.99,0,21278,21278,54733.3,54733.3,81220.2,81220.2,89087.32,99087.32,109087.32,119087.32,143003.42,9210,9210,50953.36,50953.36,50953.36,50953.36,57006.4,60159.14,89672.66,101072.66,112472.66,144052.66
3,ARRENDAMIENTOS,29414.7,58829.4,94537.8,124476.98,154816.16,190155.34,231994.51,262873.51,287446.45,318055.63,348855.71,379655.79,31114.76,56002.38,99953.21,131067.97,158449.35,190088.58,221923.31,253758.04,285592.77,310336.95,342423.78,374510.61,32418.83,64837.66,97256.49,130199.79,163143.09,196086.39,229381.49,254809.47,288104.57,321399.67,354694.77,395856.99,33783.1,67566.2,101349.3,129177.63,169964.45,197792.8,231626.59,266441.15,294776.47,337051.03,371865.59,415976.38
3,GASTOS DE PROMOCIÓN Y PUBLICIDAD,720,33472.25,35167.25,141103.81,288227.11,454607.3,590515.49,601040.76,659161.88,718180.07,864720.83,971628.91,64032.99,155133.49,199001.69,234211.89,239211.89,439785.38,522939.3,527169.3,552571.96,596738.96,649887.89,743479.7,44757.5,68991.9,111833.65,175773.58,214363.58,361125.12,474454.21,501637.14,503870.67,522322.53,663658.08,815525.99,8574.08,43610.48,121424.74,183830.77,305769.38,365097.6,525593.85,586454.52,620960.64,772653.63,915483.64,1062394.33
3,APORTACIONES AL FONDO DE SUPERVISIÓN AUXILIAR DE SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO Y DE PROTECCIÓN A SUS AHORRADORES,45677,68717,91814,115216,138998,162907,216177.4,240584.4,240584.4,290274.4,315498.4,340868.4,0,25604,51392,77237,103303,129519,155863,182741,210458,238421,266617,294966,28593,57168,86173,115364,144776,174853,205638,236852,268663,300917,333453,366248,33091,66195,99851,212534.3,247196.3,281931.3,316808.3,352158.3,387805.3,345188,381097,417057
3,IMPUESTOS Y DERECHOS DIVERSOS,19210.76,40094.64,54377.07,74776.99,96023.39,105984.79,111430.8,118623.51,122903.68,127340.66,142551.58,232385.3,15172.59,32341.97,42199.95,45365.5,49818.65,61289.95,71060.79,76157.29,84001.34,101280.38,110869.13,264689.59,12712,33690.89,42285.08,48622.11,48780.5,49101.05,49168.95,49847.64,49921.56,49960.25,54945.54,54949.46,7234.67,27787.88,48838.37,56042.98,60548.11,66160.58,66999.17,75329.03,75340.2,79006.39,79211.7,82340.01
3,GASTOS NO DEDUCIBLES,41532.93,77605.42,125589.02,166988.69,200345.21,232476.05,266639.35,306583.19,357351.53,408083.32,472929.32,549555.68,41791.19,94574.04,149866.67,178124.45,222116.55,271019.69,310283.35,360472.46,413507.26,456575.23,494389.01,546308.83,47894.88,94626.57,146139.7,191227.57,238163.09,286201.31,322079.89,364813.79,407500.86,455346.83,500213.18,566855.62,52310.61,128043.37,178506.3,225229.22,239546.84,285045.58,343177.45,381570.48,445106.14,504251.49,583335.79,700856.71
3,GASTOS EN TECNOLOGÍA,8802.26,49362.69,102813.01,135600.5,219843.57,276810.19,305071.39,346574.98,386424.68,422404.35,505049.9,545071.4,41533.27,80931.86,120436.11,166173.39,213069.45,268614.03,314663.89,361152.23,408330.35,496185.18,548292.38,629260.08,36672.18,77135.92,142018.92,194769.24,234584.57,277327.39,320746.05,360554.88,415571.61,498486.82,540751.04,595462.39,42474.46,95086.46,144407.04,186950.12,232445.27,278529.2,384380.99,437098.08,491177.19,523859.94,608961.14,668668.18
3,DEPRECIACIONES,116438.53,232874.06,349670.47,440895.81,544772.44,654399.74,764973.76,877575.07,990383.68,1097778.22,1206152.34,1328214.64,122048.53,244376.57,369840.91,494819.02,619974.88,744422.02,868604.04,992224.37,1115935.41,1239563.3,1365121.75,1545207.29,118475.14,236847.63,355859.37,475432.14,582884.15,701843.45,820971.73,940911.26,1062692.91,1184469.56,1311465.2,1474736.33,143220.15,283811.26,425100.25,575312.61,725473.83,877126.37,1026781.32,1177149.95,1329058.41,1478197.15,1627062.71,1777677.24
3,AMORTIZACIONES,3640.12,7280.24,16870.36,29970.1,37343.26,44716.42,52089.58,58756.21,65422.84,82506.14,102019.44,119102.74,2814.23,9128.46,11942.69,14756.92,17571.15,20385.38,22985.61,25585.84,28186.07,30786.3,32603.37,33637.28,250.75,2037.86,11332.97,21388.73,31444.49,46600.25,56656.01,66711.77,76767.53,86823.29,96879.05,108184.85,9769.4,19538.8,33231.01,51959.32,70687.63,89415.94,108144.25,130639.81,153135.37,175630.93,198126.49,218072.05
3,OTROS GASTOS DE ADMINISTRACIÓN Y PROMOCIÓN,448947.7,916979.66,1688521.24,2449174.73,3201668.49,3857867.06,4486132.16,5260075.13,5901877.64,6458433.12,7310366.7,8118993.8,394988.34,992493.85,1691728.76,2247690.61,2971320.14,3747840.1,4514389.39,5300488.88,6105074.47,6842039.89,7538788.28,8499251.51,677783.67,1391487.06,2084616.99,2788609.65,3579485.53,4382337.16,5239705.48,6015760.73,6876093.47,7769343.16,8819770.89,9561030.74,683497.02,1412109.04,2511910.89,3778153.23,4662512.99,5593511.65,6578178.43,7227198.32,8387481.31,9482391.97,10709281.66,11898002.31
3,INCREMENTO POR ACTUALIZACIÓN DE GASTOS DE ADMINISTRACIÓN Y PROMOCIÓN (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PARTICIPACIÓN EN EL RESULTADO DE SUBSIDIARIAS NO CONSOLIDADAS, ASOCIADAS Y NEGOCIOS CONJUNTOS",0,0,0,0,0,0,0,0,0,0,0,210861.86,0,0,0,0,0,0,0,0,0,0,0,39915.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"RESULTADO DEL EJERCICIO DE SUBSIDIARIAS NO CONSOLIDADAS, ASOCIADAS Y NEGOCIOS CONJUNTOS",0,0,0,0,0,0,0,0,0,0,0,210861.86,0,0,0,0,0,0,0,0,0,0,0,39915.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     EN SUBSIDIARIAS NO CONSOLIDADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          No pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     EN ASOCIADAS,0,0,0,0,0,0,0,0,0,0,0,210861.86,0,0,0,0,0,0,0,0,0,0,0,39915.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          No pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,210861.86,0,0,0,0,0,0,0,0,0,0,0,39915.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     EN NEGOCIOS CONJUNTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          No pertenecientes al sector financiero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"INCREMENTO POR ACTUALIZACIÓN DE PARTICIPACIÓN EN EL RESULTADO DE SUBSIDIARIAS NO CONSOLIDADAS, ASOCIADAS Y NEGOCIOS CONJUNTOS (1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,OPERACIONES DISCONTINUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,OPERACIONES DISCONTINUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE OPERACIONES DISCONTINUADAS (1) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
